it,loss,wl_sur,d_sur,c_sur,ov_sur,proxy,exact_wl,exact_den,exact_cong,overlaps,gamma,w_d,w_c,w_ov
350,3.7474608421325684,0.09897273778915405,0.7297241687774658,1.555388331413269,1.8628485202789307,1.1425586938858032,0.08280432224273682,0.6504877121469226,1.469020962715149,50,0.13957448485016608,0.28170629954109305,1.2934918648310387,0.7475468997493472
375,3.783529758453369,0.09929608553647995,0.7210515141487122,1.5496814250946045,0.9200772643089294,1.1325583457946777,0.08328241854906082,0.6475477238876167,1.4510040283203125,8,0.12435950940223488,0.3077805590321235,1.3977889027951607,1.3623058633590088
400,4.225571155548096,0.09938561171293259,0.7123637199401855,1.5431264638900757,0.7722263336181641,1.1369997262954712,0.08353731781244278,0.6400953457372452,1.4668294191360474,2,0.1108031141606334,0.333854818523154,1.5,1.9770648269686706
425,4.713181495666504,0.09949323534965515,0.7071079015731812,1.5388599634170532,0.7715224027633667,1.141463279724121,0.08379942178726196,0.6359736843703859,1.479353904724121,1,0.09872449776224125,0.35992907801418444,1.5,2.591823790578331
450,5.2025465965271,0.09956050664186478,0.7034850120544434,1.5348261594772339,0.7715224027633667,1.14310884475708,0.08399035781621933,0.632752968820139,1.4854841232299805,1,0.08796256794982361,0.38600333750521487,1.5,3.2065827541879917
475,5.696463108062744,0.09957078099250793,0.7019025087356567,1.533122181892395,0.7717333436012268,1.1415278911590576,0.08411198109388351,0.630846979947686,1.4839847087860107,1,0.07837379308792625,0.41207759699624535,1.5,3.8213417177976545
500,6.188073635101318,0.09954550117254257,0.6998708844184875,1.5313280820846558,0.7715224027633667,1.132318139076233,0.0841798484325409,0.6293407782805669,1.4669357538223267,1,0.06983028788442044,0.4381518564872758,1.5,4.436100681407314
525,6.681780815124512,0.09952710568904877,0.6987937688827515,1.5302149057388306,0.7715287804603577,1.1315295696258545,0.08425009250640869,0.6280080034042073,1.4665509462356567,1,0.062218107787005185,0.4642261159783062,1.5,5.050859645016975
550,7.174952030181885,0.09952475875616074,0.6969678401947021,1.5290862321853638,0.7715224027633667,1.129307746887207,0.08432677388191223,0.625998253504954,1.4639637470245361,1,0.05543572930706846,0.49030037546933675,1.5,5.665618608626638
575,7.6573967933654785,0.09950605034828186,0.6956086158752441,1.5283942222595215,0.7715224027633667,1.1255789995193481,0.08437451720237732,0.6242845356111111,1.4581245183944702,1,0.049392696003018245,0.5,1.5,6.280377572236299
600,8.133997917175293,0.09947963804006577,0.6947500705718994,1.528226375579834,0.7715224027633667,1.1378878355026245,0.08441091328859329,0.623138643907117,1.4838151931762695,1,0.04400841206459068,0.5,1.5,6.8951365358459595
625,8.610855102539062,0.0994439497590065,0.694159746170044,1.5281727313995361,0.7715224027633667,1.1345571279525757,0.08442454785108566,0.6226943463391132,1.4775707721710205,1,0.039211067408194564,0.5,1.5,7.50989549945562
650,9.086432456970215,0.09940484166145325,0.6935940980911255,1.5282098054885864,0.7715224027633667,1.1331433057785034,0.08442950248718262,0.6221172160792809,1.4753104448318481,1,0.03493667994731083,0.5,1.5,8.124654463065282
675,9.560418128967285,0.09937529265880585,0.693196177482605,1.5283502340316772,0.7715224027633667,1.1327321529388428,0.08443863689899445,0.621605494771688,1.474981427192688,1,0.031128242264727254,0.5,1.5,8.739413426674943
700,10.034283638000488,0.09935148805379868,0.6928615570068359,1.5283544063568115,0.7715224027633667,1.1376397609710693,0.08444620668888092,0.6212645852137273,1.485122561454773,1,0.02773496130579334,0.5,1.5,9.354172390284603
725,10.508193969726562,0.09932730346918106,0.692543089389801,1.5283608436584473,0.771526038646698,1.1281813383102417,0.0844472125172615,0.6208981553344488,1.4665701389312744,1,0.02471158095250045,0.5,1.5,9.968931353894266
750,10.98203182220459,0.09931397438049316,0.6919937133789062,1.5283987522125244,0.7715224027633667,1.1257669925689697,0.08445505052804947,0.6203367193477506,1.462287187576294,1,0.022017778443571397,0.5,1.5,10.583690317503926
775,11.456063270568848,0.09930644184350967,0.6912142038345337,1.5285900831222534,0.7715224027633667,1.1254606246948242,0.08446628600358963,0.6193622408077653,1.4626264572143555,1,0.019617626590626706,0.5,1.5,11.198449281113588
799,11.9110107421875,0.09929830580949783,0.6907840967178345,1.5285727977752686,0.7715224027633667,1.1219172477722168,0.08447493612766266,0.6189254120312673,1.4559592008590698,1,0.01756,0.5,1.5,11.788617886178862
