it,loss,wl_sur,d_sur,c_sur,ov_sur,proxy,exact_wl,exact_den,exact_cong,overlaps,gamma,w_d,w_c,w_ov
0,0.08142577111721039,0.08142577111721039,1.0910824537277222,3.4083175659179688,0.3785122036933899,1.4911174774169922,0.04918085038661957,0.821657071212846,2.062216281890869,86,1.6224,0.0,0.0,0.0
25,0.0772157534956932,0.0772157534956932,1.1984590291976929,3.365663766860962,45.76039123535156,1.5176827907562256,0.04773109778761864,0.8817943648660794,2.0581090450286865,203,1.4455426310244113,0.0,0.0,0.0
50,0.21330653131008148,0.07363550364971161,1.278346300125122,3.3174476623535156,102.62715148925781,1.542678713798523,0.046529028564691544,0.955457290848536,2.036842107772827,270,1.287964434238768,0.0,0.041927409261576974,0.0
75,0.5510421991348267,0.07178405672311783,1.3718332052230835,3.2607715129852295,138.01104736328125,1.5082275867462158,0.046657122671604156,0.9816666686392549,1.9414743185043335,288,1.1475637924897533,0.0,0.14622444722569877,0.0
100,0.9121045470237732,0.07096676528453827,1.2865140438079834,3.2295172214508057,157.73306274414062,1.4712014198303223,0.04752938076853752,0.9631826772779292,1.8841614723205566,289,1.0224681853205062,0.020963704630788487,0.25052148518982065,0.0
125,1.2748773097991943,0.07058679312467575,1.1341851949691772,3.217799186706543,160.33685302734375,1.4321106672286987,0.04858279600739479,0.9049943413754667,1.8620613813400269,310,0.9110092152039942,0.04703796412181894,0.3548185231539424,0.0
150,1.6357080936431885,0.07032225281000137,0.9974585771560669,3.219248056411743,154.12681579589844,1.4251513481140137,0.0494292713701725,0.8658848512345484,1.885559320449829,301,0.8117003561596806,0.07311222361284939,0.4591155611180642,0.0
175,1.998934030532837,0.07011239230632782,0.9553436040878296,3.2187156677246094,156.46124267578125,1.4166620969772339,0.050071652978658676,0.8446516927949185,1.8885291814804077,309,0.7232171279872511,0.09918648310387984,0.563412599082186,0.0
200,2.354388475418091,0.06996473670005798,0.9213937520980835,3.2075400352478027,156.88131713867188,1.3999357223510742,0.05056861788034439,0.8248650815668938,1.8738690614700317,312,0.644379431701559,0.12526074259491032,0.6677096370463079,0.0
225,2.7042062282562256,0.06983344256877899,0.8968159556388855,3.1919665336608887,154.13302612304688,1.3854835033416748,0.050972215831279755,0.8073667213248198,1.8616559505462646,314,0.5741358105768533,0.15133500208594075,0.7720066750104296,0.0
250,3.04547119140625,0.06971105188131332,0.8804381489753723,3.16996693611145,151.25314331054688,1.3707213401794434,0.051267821341753006,0.7914514967209839,1.847455620765686,308,0.511549426890161,0.1774092615769712,0.8763037129745515,0.0
275,3.383291006088257,0.06961454451084137,0.8667558431625366,3.1488559246063232,149.61087036132812,1.372321605682373,0.051493432372808456,0.7792505530422923,1.8624058961868286,301,0.45578556733594244,0.2034835210680017,0.9806007509386734,0.0
300,3.71498441696167,0.06954807788133621,0.8569847345352173,3.125427007675171,147.13009643554688,1.3625504970550537,0.05168045312166214,0.7711994927407966,1.8505407571792603,295,0.40610051047198736,0.2295577805590321,1.084897788902795,0.0
325,27.08783531188965,0.06956783682107925,0.8533114790916443,3.1068263053894043,109.86087036132812,1.3499646186828613,0.05190802365541458,0.7579091246057296,1.838204026222229,218,0.36183160772191386,0.2556320400500626,1.189194826866917,0.20971336121371195
350,28.005897521972656,0.0695808082818985,0.8437827229499817,3.0599701404571533,20.045671463012695,1.316057562828064,0.052029237151145935,0.7308661428011244,1.797190546989441,36,0.3223884456448028,0.28170629954109305,1.2934918648310387,1.1806085520179344
375,12.465538024902344,0.06957104802131653,0.8317313194274902,3.0514369010925293,3.621720552444458,1.304037094116211,0.05215713009238243,0.7207818583839051,1.7829779386520386,14,0.28724497160333984,0.3077805590321235,1.3977889027951607,2.1515037428221584
400,5.20301628112793,0.06955766677856445,0.826628565788269,3.055959939956665,0.058603473007678986,1.3022301197052002,0.05227946862578392,0.7174360274281305,1.7824653387069702,3,0.25593247781066575,0.333854818523154,1.5,3.1223989336263824
425,5.097660541534424,0.06955847889184952,0.8186686635017395,3.0575077533721924,0.011823615990579128,1.2992358207702637,0.052397776395082474,0.7141026476708956,1.7795735597610474,1,0.22803335018431126,0.35992907801418444,1.5,4.093294124430606
450,5.096431732177734,0.06954538077116013,0.8137795925140381,3.058759927749634,0.003609299659729004,1.2960854768753052,0.05248061940073967,0.710337408949968,1.7768723964691162,1,0.20317549863581127,0.38600333750521487,1.5,5.064189315234827
475,5.104712963104248,0.06952814757823944,0.8086996674537659,3.0588560104370117,0.0,1.2986774444580078,0.05254799500107765,0.7072348631881232,1.7850241661071777,0,0.1810273945128866,0.41207759699624535,1.5,6.035084506039054
500,5.127992153167725,0.06950072199106216,0.8040567636489868,3.0570762157440186,0.0,1.2983906269073486,0.05259345471858978,0.7037313103437407,1.7878631353378296,0,0.16129364900866136,0.4381518564872758,1.5,7.0059796968432755
525,5.152678966522217,0.0694686770439148,0.7999325394630432,3.056478500366211,0.0,1.2930293083190918,0.05262243375182152,0.7007973067904604,1.780016303062439,0,0.14371107356725119,0.4642261159783062,1.5,7.976874887647498
550,5.173287868499756,0.06943292170763016,0.7962183356285095,3.0532121658325195,0.0,1.2931549549102783,0.05263374745845795,0.6983114066801325,1.7827311754226685,0,0.12804516974343375,0.49030037546933675,1.5,8.947770078451724
575,5.184753894805908,0.06940044462680817,0.7936210632324219,3.05230712890625,0.0,1.288809061050415,0.05264339596033096,0.696555501330527,1.7757757902145386,0,0.11408700170173236,0.5,1.5,9.918665269255946
600,5.189040660858154,0.06936922669410706,0.7916665077209473,3.0516574382781982,0.0,1.2896599769592285,0.05264982581138611,0.6953041377921504,1.7787162065505981,0,0.10165040964349649,0.5,1.5,10.889560460060169
625,5.1945624351501465,0.06934059411287308,0.7903778553009033,3.051685094833374,0.0,1.2892957925796509,0.05265142768621445,0.6945411676775329,1.77874755859375,0,0.09056952699751547,0.5,1.5,11.860455650864392
650,5.196981430053711,0.06931326538324356,0.7894480228424072,3.051398515701294,0.0,1.2921985387802124,0.05265066400170326,0.6940824636280043,1.7850133180618286,0,0.08069656826098676,0.5,1.5,12.831350841668616
675,5.194427967071533,0.06928932666778564,0.7882581949234009,3.050297975540161,0.0,1.2873092889785767,0.05264867842197418,0.6935272817960892,1.7757939100265503,0,0.0718998579873199,0.5,1.5,13.80224603247284
700,5.1927924156188965,0.06927285343408585,0.7872323989868164,3.0496878623962402,0.0,1.2907620668411255,0.05265049263834953,0.6930523563847514,1.7831708192825317,0,0.064062074633427,0.5,1.5,14.773141223277063
725,5.18976354598999,0.06925542652606964,0.7862340211868286,3.048121213912964,0.0,1.2861416339874268,0.05264810845255852,0.6925292323057531,1.7744578123092651,0,0.0570786858447277,0.5,1.5,15.744036414081286
750,5.188584804534912,0.06924410164356232,0.7851295471191406,3.047788381576538,0.0,1.2883524894714355,0.05264958366751671,0.6920973853967595,1.7793084383010864,0,0.05085655430929704,0.5,1.5,16.71493160488551
775,5.189233779907227,0.06923747062683105,0.784122884273529,3.048595905303955,0.0,1.2902379035949707,0.05265388637781143,0.6915808288919216,1.783587098121643,0,0.04531269558746123,0.5,1.5,17.685826795689735
799,5.189484119415283,0.06923329830169678,0.7832459211349487,3.0490946769714355,0.0,1.2886279821395874,0.05265842750668526,0.6911260301857786,1.7808130979537964,0,0.04056,0.5,1.5,18.617886178861788
