it,loss,wl_sur,d_sur,c_sur,ov_sur,proxy,exact_wl,exact_den,exact_cong,overlaps,gamma,w_d,w_c,w_ov
400,21.168718338012695,0.08288303762674332,0.664922833442688,2.8264012336730957,2.8677926063537598,1.2213767766952515,0.06774535775184631,0.6020557663926938,1.7052069902420044,4,0.24331253314544557,0.333854818523154,1.5,5.358527427577155
425,23.834766387939453,0.08278750628232956,0.6610517501831055,2.829211711883545,2.551767110824585,1.2292687892913818,0.06781694293022156,0.5989878742348809,1.723915696144104,3,0.21678910214760952,0.35992907801418444,1.5,7.024736204808856
450,27.94284439086914,0.08275631815195084,0.6569653749465942,2.8320348262786865,2.5228772163391113,1.2200243473052979,0.06791370362043381,0.594937257378983,1.7092840671539307,3,0.19315698292398625,0.38600333750521487,1.5,8.690944982040556
475,28.64556121826172,0.08269432187080383,0.6532689332962036,2.8341197967529297,2.1746623516082764,1.2202367782592773,0.06795976310968399,0.5923449940884268,1.7122091054916382,6,0.172100994388977,0.41207759699624535,1.5,10.357153759272263
500,30.814916610717773,0.08264210820198059,0.641739547252655,2.8389968872070312,2.0449061393737793,1.2313785552978516,0.0680089220404625,0.5895022656192697,1.7372370958328247,2,0.15334031325872738,0.4381518564872758,1.5,12.023362536503964
525,34.323509216308594,0.08260826766490936,0.6288984417915344,2.8417372703552246,2.0449061393737793,1.2273542881011963,0.06805209070444107,0.5859563491490061,1.7326480150222778,2,0.13662472871679499,0.4642261159783062,1.5,13.689571313735662
550,37.82955551147461,0.0825713574886322,0.6207898259162903,2.8417086601257324,2.0449061393737793,1.2242236137390137,0.06807892769575119,0.5831193711682631,1.7291699647903442,2,0.12173130535766286,0.49030037546933675,1.5,15.355780090967372
575,41.32506561279297,0.08253079652786255,0.6162155866622925,2.8404455184936523,2.0449061393737793,1.2203936576843262,0.06809069961309433,0.5816720907250926,1.7229338884353638,2,0.10846140990184418,0.5,1.5,17.02198886819907
600,44.81843566894531,0.08249038457870483,0.6134859323501587,2.8411808013916016,2.0449061393737793,1.2236839532852173,0.06809455156326294,0.5808185246226121,1.7303602695465088,2,0.09663806202793945,0.5,1.5,18.688197645430773
625,48.312339782714844,0.08245816826820374,0.6116513609886169,2.842048168182373,2.0449061393737793,1.2211798429489136,0.06810037046670914,0.5801725801017324,1.725986361503601,2,0.08610357398974844,0.5,1.5,20.35440642266247
650,51.76898193359375,0.08242853730916977,0.6104137897491455,2.8429484367370605,2.0449061393737793,1.2212932109832764,0.06810421496629715,0.5797040589199574,1.72667396068573,2,0.07671744753805843,0.5,1.5,22.02061519989418
675,55.17550277709961,0.0824042409658432,0.6092895269393921,2.8433022499084473,2.0449061393737793,1.2200578451156616,0.06810568273067474,0.5792204759265871,1.7246838808059692,2,0.06835450009839882,0.5,1.5,23.68682397712588
700,58.580265045166016,0.08238396048545837,0.6083414554595947,2.8423309326171875,2.0449061393737793,1.221726417541504,0.06810658425092697,0.578833367377711,1.7284061908721924,2,0.060903195213632765,0.5,1.5,25.35303275435758
725,61.98554229736328,0.08236690610647202,0.6074439287185669,2.841609477996826,2.0449061393737793,1.2207766771316528,0.0681067556142807,0.5784132945516233,1.726926565170288,2,0.054264154984534026,0.5,1.5,27.019241531589287
750,65.39054107666016,0.08235495537519455,0.6065434813499451,2.8406527042388916,2.0449061393737793,1.2164721488952637,0.06810899823904037,0.5779797678690772,1.7187464237213135,2,0.04834883466879915,0.5,1.5,28.685450308820986
775,68.7964859008789,0.08234604448080063,0.6058560609817505,2.8402373790740967,2.0449061393737793,1.2209537029266357,0.06811174005270004,0.5776626265429968,1.7280213832855225,2,0.043078341761649534,0.5,1.5,30.351659086052685
799,72.06661224365234,0.08233992755413055,0.6052834987640381,2.8400135040283203,2.0449061393737793,1.2181966304779053,0.06811586022377014,0.5773741720402561,1.7227874994277954,2,0.038560000000000004,0.5,1.5,31.951219512195124
