it,loss,wl_sur,d_sur,c_sur,ov_sur,proxy,exact_wl,exact_den,exact_cong,overlaps,gamma,w_d,w_c,w_ov
0,0.09582462161779404,0.09582462161779404,0.8162994384765625,2.436760663986206,0.2778218686580658,1.5658485889434814,0.07472062855958939,0.7286743769977073,2.2535815238952637,108,0.6512,0.0,0.0,0.0
25,0.08870340138673782,0.08870340138673782,1.0173044204711914,2.359483242034912,24.40611457824707,1.549476981163025,0.06956290453672409,0.8535542788646278,2.106273889541626,214,0.5802128706380033,0.0,0.0,0.0
50,0.17928659915924072,0.08269718289375305,1.2512874603271484,2.2904739379882812,45.54132843017578,1.583479881286621,0.06527850776910782,0.9713311395478452,2.0650715827941895,245,0.5169640283384404,0.0,0.041927409261576974,0.0
75,0.413697749376297,0.08067811280488968,1.3425575494766235,2.259093999862671,65.11969757080078,1.59372079372406,0.06500902026891708,1.0205471003451865,2.0368764400482178,306,0.4606099245989444,0.0,0.14622444722569877,0.0
100,0.6560969948768616,0.08014795929193497,1.2634997367858887,2.1736700534820557,63.8511848449707,1.5534354448318481,0.06585681438446045,0.9964558940477563,1.9787013530731201,298,0.41039896590280683,0.020963704630788487,0.25052148518982065,0.0
125,0.8878985643386841,0.08006899058818817,1.1588718891143799,2.1013827323913574,56.17178726196289,1.5089524984359741,0.06693369895219803,0.9471545206124118,1.9368830919265747,285,0.3656614897317807,0.04703796412181894,0.3548185231539424,0.0
150,1.1225818395614624,0.08014547824859619,1.1108288764953613,2.069770097732544,52.697532653808594,1.4846196174621582,0.06809157133102417,0.909319834306486,1.9237362146377563,276,0.32580083329091714,0.07311222361284939,0.4591155611180642,0.0
175,1.3516790866851807,0.08004394173622131,1.0836453437805176,2.0413904190063477,50.475624084472656,1.464498519897461,0.06895998865365982,0.8820556801163437,1.909021258354187,268,0.2902853758292024,0.09918648310387984,0.563412599082186,0.0
200,1.5938466787338257,0.08013045787811279,1.0630598068237305,2.0419421195983887,48.80299758911133,1.456512451171875,0.06991229206323624,0.8642421763273536,1.9089581966400146,277,0.25864144842459025,0.12526074259491032,0.6677096370463079,0.0
225,1.822304129600525,0.08013404905796051,1.039293885231018,2.0266032218933105,47.444122314453125,1.4294586181640625,0.07062223553657532,0.8383238826729486,1.8793487548828125,270,0.23044701667137993,0.15133500208594075,0.7720066750104296,0.0
250,2.0498862266540527,0.08029921352863312,1.0037226676940918,2.017000913619995,46.217002868652344,1.4276995658874512,0.07132261246442795,0.8211222299386266,1.8916317224502563,265,0.20532605201607057,0.1774092615769712,0.8763037129745515,0.0
275,2.2866129875183105,0.0803198292851448,0.99551922082901,2.0153822898864746,45.26604461669922,1.4245598316192627,0.0718206837773323,0.812108990145926,1.8933693170547485,268,0.18294351667231615,0.2034835210680017,0.9806007509386734,0.0
300,2.5178263187408447,0.08032797276973724,0.988740086555481,2.00888729095459,44.681888580322266,1.4214500188827515,0.07222747057676315,0.8038407624435183,1.8946043252944946,268,0.16300089522889433,0.2295577805590321,1.084897788902795,0.0
325,6.3180317878723145,0.08031529188156128,1.0063647031784058,1.997665286064148,28.773481369018555,1.4007151126861572,0.07257742434740067,0.7870536196030978,1.869221806526184,228,0.14523221335583722,0.2556320400500626,1.189194826866917,0.12408803687536231
350,4.752925395965576,0.08043272793292999,1.0000100135803223,1.9731115102767944,2.5742156505584717,1.3859282732009888,0.07301394641399384,0.7759725709154194,1.8498561382293701,67,0.12940049051029068,0.28170629954109305,1.2934918648310387,0.6985696890761139
375,3.720853805541992,0.08066946268081665,1.0010566711425781,1.9660917520523071,0.42240777611732483,1.3840292692184448,0.07352302223443985,0.7669497623822954,1.8540626764297485,14,0.11529457933191256,0.3077805590321235,1.3977889027951607,1.2730513412768667
400,3.4207022190093994,0.08071928471326828,0.9918487071990967,1.9649266004562378,0.005801483988761902,1.383691668510437,0.07376517355442047,0.757913569498694,1.8619394302368164,5,0.10272634957489248,0.333854818523154,1.5,1.8475329934776195
425,3.4452879428863525,0.08063134551048279,0.9856688380241394,1.9635761976242065,0.004122812766581774,1.384899377822876,0.0738624632358551,0.754125432169239,1.8679484128952026,2,0.09152817901875215,0.35992907801418444,1.5,2.422014645678371
450,3.4610729217529297,0.08048548549413681,0.980616569519043,1.9622262716293335,0.0002328232367290184,1.3794796466827393,0.07387641817331314,0.7508430820069665,1.860363245010376,1,0.08155071789425562,0.38600333750521487,1.5,2.9964962978791227
475,3.4863169193267822,0.08036161214113235,0.9775410890579224,1.9610544443130493,1.2713053365587257e-05,1.3788374662399292,0.07390088587999344,0.7480063860080907,1.8618667125701904,0,0.07266089700862412,0.41207759699624535,1.5,3.5709779500798766
500,3.518019676208496,0.08026371896266937,0.9758431315422058,1.9636187553405762,0.0,1.3693010807037354,0.07393693923950195,0.7464657361944378,1.8442625999450684,0,0.0647401530044627,0.4381518564872758,1.5,4.145459602280628
525,3.5464816093444824,0.08014796674251556,0.974117636680603,1.9637455940246582,0.0001319884177064523,1.3687081336975098,0.07393619418144226,0.7443383132986682,1.8452054262161255,0,0.05768284708271325,0.4642261159783062,1.5,4.71994125448138
550,3.572237014770508,0.08003605902194977,0.972562313079834,1.9628889560699463,0.0,1.3748080730438232,0.07392289489507675,0.7429269631762457,1.858843445777893,0,0.051394856100175086,0.49030037546933675,1.5,5.294422906682134
575,3.584934949874878,0.07994604110717773,0.9713630676269531,1.9634504318237305,0.0,1.3688843250274658,0.07391559332609177,0.7417667851502425,1.8481707572937012,0,0.04579231725108982,0.5,1.5,5.868904558882885
600,3.589216947555542,0.07986137270927429,0.9700690507888794,1.9647328853607178,0.0,1.368410587310791,0.07390452176332474,0.7403911234761664,1.848621129989624,0,0.0408005095906342,0.5,1.5,6.443386211083636
625,3.5924270153045654,0.07979007065296173,0.9694579839706421,1.9651143550872803,0.0,1.3669573068618774,0.0738939419388771,0.7394556974678944,1.8466709852218628,0,0.03635285748322367,0.5,1.5,7.01786786328439
650,3.5944223403930664,0.07971711456775665,0.9689693450927734,1.9656319618225098,0.0,1.371654748916626,0.07387758791446686,0.7390070387808322,1.856547236442566,0,0.0323900426846367,0.5,1.5,7.592349515485143
675,3.5938665866851807,0.079653300344944,0.9685381650924683,1.965689778327942,0.0,1.37152099609375,0.07385927438735962,0.7384763111563571,1.8568471670150757,0,0.028859213215817754,0.5,1.5,8.166831167685894
700,3.5936734676361084,0.07960046082735062,0.9681499004364014,1.9659309387207031,0.0,1.3702707290649414,0.07384809851646423,0.7380397501122781,1.8548054695129395,0,0.02571327847712504,0.5,1.5,8.741312819886645
725,3.59354305267334,0.07956023514270782,0.9678401947021484,1.9661672115325928,0.0,1.3671419620513916,0.07384239882230759,0.7377751259827592,1.8488240242004395,0,0.022910281201976506,0.5,1.5,9.315794472087399
750,3.593254566192627,0.07952355593442917,0.9672630429267883,1.9663552045822144,0.0,1.3697450160980225,0.07383453100919724,0.7376256236835463,1.8541953563690186,0,0.020412837873652757,0.5,1.5,9.890276124288151
775,3.592644214630127,0.07950174063444138,0.9669538736343384,1.9661791324615479,0.0,1.367550253868103,0.07383622974157333,0.7374253210914842,1.8500027656555176,0,0.018187640142107223,0.5,1.5,10.464757776488902
799,3.5921170711517334,0.07948200404644012,0.9664789438247681,1.9660968780517578,0.0,1.3711580038070679,0.07383695244789124,0.7373318708861077,1.857310175895691,0,0.016280000000000003,0.5,1.5,11.016260162601625
