it,loss,wl_sur,d_sur,c_sur,ov_sur,proxy,exact_wl,exact_den,exact_cong,overlaps,gamma,w_d,w_c,w_ov
0,0.09729844331741333,0.09729844331741333,0.8748667240142822,1.9493862390518188,0.241789311170578,1.3132994174957275,0.07062692940235138,0.7816506834956074,1.703694224357605,68,0.6818000000000001,0.0,0.0,0.0
25,0.09156633168458939,0.09156633168458939,1.0213425159454346,1.9023312330245972,21.62088394165039,1.3455249071121216,0.06704339385032654,0.8872186749291314,1.6697443723678589,202,0.6074771732201946,0.0,0.0,0.0
50,0.165217787027359,0.08687226474285126,1.192539095878601,1.8606723546981812,44.122459411621094,1.3955819606781006,0.06428954005241394,0.9974296476990516,1.665155053138733,226,0.5412562569427959,0.0,0.041927409261576974,0.0
75,0.34905362129211426,0.08436086028814316,1.332621455192566,1.7974677085876465,66.37815856933594,1.4232919216156006,0.06343849748373032,1.093595896288317,1.6261109113693237,297,0.48225406417622896,0.0,0.14622444722569877,0.0
100,0.5504734516143799,0.0833251103758812,1.159276008605957,1.7517809867858887,67.99525451660156,1.3915714025497437,0.06391231715679169,1.0641289175137585,1.5911892652511597,296,0.4296836838951684,0.020963704630788487,0.25052148518982065,0.0
125,0.7439509630203247,0.0831117257475853,1.033350944519043,1.7078319787979126,66.24067687988281,1.328209400177002,0.06502745300531387,0.9461762052265066,1.5801875591278076,305,0.3828439860244596,0.04703796412181894,0.3548185231539424,0.0
150,0.9278748035430908,0.08330794423818588,0.9381723403930664,1.6711300611495972,61.74689483642578,1.279211401939392,0.06629990041255951,0.8843887575934708,1.5414342880249023,282,0.3411102704817987,0.07311222361284939,0.4591155611180642,0.0
175,1.1126527786254883,0.08344766497612,0.8969114422798157,1.6486132144927979,59.28951644897461,1.2603925466537476,0.06730622053146362,0.8590730626652434,1.527099609375,271,0.30392593556564834,0.09918648310387984,0.563412599082186,0.0
200,1.2973557710647583,0.08361772447824478,0.8689945936203003,1.6336129903793335,57.27748489379883,1.249733328819275,0.06816155463457108,0.8346274704866098,1.528516173362732,274,0.270795054569849,0.12526074259491032,0.6677096370463079,0.0
225,1.4777337312698364,0.08389589190483093,0.8482071757316589,1.6170953512191772,54.74443817138672,1.2268104553222656,0.06905218958854675,0.8172133058542967,1.4983031749725342,274,0.24127576161939013,0.15133500208594075,0.7720066750104296,0.0
