it,loss,wl_sur,d_sur,c_sur,ov_sur,proxy,exact_wl,exact_den,exact_cong,overlaps,gamma,w_d,w_c,w_ov
0,0.09723737835884094,0.09723737835884094,1.0003029108047485,2.2163894176483154,0.28470152616500854,1.4664485454559326,0.06819583475589752,0.816323643305365,1.9801818132400513,86,0.821,0.0,0.0,0.0
25,0.09213420003652573,0.09213420003652573,1.1976754665374756,2.186312198638916,31.15341567993164,1.488710641860962,0.06535707414150238,0.9143923478180702,1.9323148727416992,193,0.7315030202607504,0.0,0.0,0.0
50,0.17989607155323029,0.08791825920343399,1.333836555480957,2.1807830333709717,58.588199615478516,1.5205971002578735,0.06319306045770645,1.0179528330068064,1.8968552350997925,239,0.6517620811822167,0.0,0.041927409261576974,0.0
75,0.4032790958881378,0.08612752705812454,1.4283121824264526,2.1521151065826416,67.84223937988281,1.511845350265503,0.06329933553934097,1.0638308858084287,1.8332611322402954,287,0.58071367950819,0.0,0.14622444722569877,0.0
100,0.6516437530517578,0.08574508130550385,1.173732876777649,2.1415374279022217,68.00366973876953,1.4671909809112549,0.06459052115678787,1.0267681001045947,1.7784327268600464,261,0.5174102441741467,0.020963704630788487,0.25052148518982065,0.0
125,0.8861653208732605,0.08575381338596344,1.0402226448059082,2.097684144973755,66.82453155517578,1.408282995223999,0.06590898334980011,0.9239925257043133,1.7607554197311401,259,0.4610074985715478,0.04703796412181894,0.3548185231539424,0.0
150,1.1212209463119507,0.08581146597862244,0.94315505027771,2.0830845832824707,62.57304382324219,1.3864247798919678,0.06706153601408005,0.8667312065913987,1.7719954252243042,261,0.41075320044816177,0.07311222361284939,0.4591155611180642,0.0
175,1.3544948101043701,0.08583661168813705,0.8924907445907593,2.07171368598938,58.74921417236328,1.3641279935836792,0.06790991872549057,0.8288617387922641,1.7635743618011475,269,0.3659771092686965,0.09918648310387984,0.563412599082186,0.0
200,1.580832839012146,0.08593060821294785,0.8549367189407349,2.0540308952331543,55.88594055175781,1.356055498123169,0.06865926831960678,0.8030558373844321,1.7717365026474,271,0.32608204723063355,0.12526074259491032,0.6677096370463079,0.0
225,1.8094371557235718,0.08606850355863571,0.8239081501960754,2.0445377826690674,54.3229866027832,1.3478999137878418,0.06932035088539124,0.7713000819269489,1.7858589887619019,270,0.2905359347162207,0.15133500208594075,0.7720066750104296,0.0
250,2.033475875854492,0.08629214018583298,0.8014994859695435,2.031548500061035,52.855926513671875,1.3210113048553467,0.06993662565946579,0.7516795829894439,1.75046968460083,262,0.2588646939576073,0.1774092615769712,0.8763037129745515,0.0
275,2.262401819229126,0.08643411099910736,0.8191946744918823,2.018920660018921,54.393592834472656,1.3161394596099854,0.0704192966222763,0.7316549179703878,1.7597852945327759,261,0.23064592627145508,0.2034835210680017,0.9806007509386734,0.0
300,2.4902396202087402,0.08650392293930054,0.821812629699707,2.0100111961364746,53.441307067871094,1.311964511871338,0.07077409327030182,0.7169361511619808,1.7654445171356201,261,0.2055032785364285,0.2295577805590321,1.084897788902795,0.0
325,7.250539302825928,0.08670400828123093,0.7901569604873657,2.000192880630493,32.96894836425781,1.285125732421875,0.07116858661174774,0.7007161850174057,1.7271981239318848,226,0.18310142377939548,0.2556320400500626,1.189194826866917,0.13782471992429543
350,3.89441180229187,0.08722513914108276,0.7868326902389526,2.0003044605255127,1.2292124032974243,1.2923575639724731,0.07176128774881363,0.7004266049232836,1.740765929222107,28,0.16314158892651814,0.28170629954109305,1.2934918648310387,0.775902126981219
375,3.633326530456543,0.0874180793762207,0.7738931179046631,1.9919506311416626,0.33488503098487854,1.280524492263794,0.07207045704126358,0.6899469594436226,1.7269611358642578,4,0.14535757007294256,0.3077805590321235,1.3977889027951607,1.4139795340381436
400,3.5579166412353516,0.08753494173288345,0.7662854194641113,1.9809794425964355,0.0915829986333847,1.2739853858947754,0.07229547202587128,0.6828385416011172,1.7205411195755005,4,0.12951218212682233,0.333854818523154,1.5,2.052056941095068
425,3.4589099884033203,0.08758663386106491,0.7600733637809753,1.9766731262207031,0.02703665755689144,1.2733300924301147,0.07245990633964539,0.6757667070725365,1.7259736061096191,3,0.11539409547665158,0.35992907801418444,1.5,2.6901343481519917
