it,loss,wl_sur,d_sur,c_sur,ov_sur,proxy,exact_wl,exact_den,exact_cong,overlaps,gamma,w_d,w_c,w_ov
0,0.09261438250541687,0.09261438250541687,1.2207930088043213,2.420464038848877,0.4387354850769043,1.603308916091919,0.058382969349622726,0.929929951793068,2.159921884536743,165,1.3528,0.0,0.0,0.0
25,0.08793240040540695,0.08793240040540695,1.387785792350769,2.388855218887329,29.914167404174805,1.6009209156036377,0.05646202713251114,0.9995429239345833,2.0893747806549072,286,1.2053316514113803,0.0,0.0,0.0
50,0.18361796438694,0.08394676446914673,1.4693946838378906,2.3636672496795654,53.54638671875,1.6290262937545776,0.05488785728812218,1.0759920309596644,2.0722849369049072,377,1.073938786142878,0.0,0.041927409261576974,0.0
75,0.42275598645210266,0.08163820952177048,1.4122097492218018,2.3176345825195312,43.87940979003906,1.6302697658538818,0.054479360580444336,1.114497391497695,2.037083387374878,364,0.9568690202663575,0.0,0.14622444722569877,0.0
100,0.6866912841796875,0.0807185173034668,1.3101108074188232,2.2937090396881104,51.53328323364258,1.5711309909820557,0.05530212074518204,1.035922852129728,1.995734691619873,366,0.8525609967342092,0.020963704630788487,0.25052148518982065,0.0
125,0.9427122473716736,0.08041958510875702,1.0527527332305908,2.273491621017456,53.036617279052734,1.513634443283081,0.05643428489565849,0.9209236443487364,1.9934767484664917,364,0.7596235615926795,0.04703796412181894,0.3548185231539424,0.0
150,1.1970958709716797,0.08017735928297043,0.9315234422683716,2.264840841293335,51.556976318359375,1.4858790636062622,0.057331155985593796,0.8513340577916855,2.0057618618011475,366,0.676817210190345,0.07311222361284939,0.4591155611180642,0.0
175,1.4538211822509766,0.07994745671749115,0.8675589561462402,2.26383900642395,49.637481689453125,1.4642350673675537,0.05799352005124092,0.8118528060883753,2.0006301403045654,351,0.603037555930198,0.09918648310387984,0.563412599082186,0.0
200,1.707571268081665,0.07977449148893356,0.8279526233673096,2.258419990539551,47.40331268310547,1.4542665481567383,0.05853681638836861,0.7840991141127028,2.0073602199554443,359,0.53730060108843,0.12526074259491032,0.6677096370463079,0.0
225,1.96782386302948,0.07964083552360535,0.817004382610321,2.2594449520111084,47.1874885559082,1.4430923461914062,0.05898360162973404,0.7636473552301836,2.004570245742798,368,0.47872961325712954,0.15133500208594075,0.7720066750104296,0.0
250,2.2319419384002686,0.07940665632486343,0.8383515477180481,2.258845329284668,51.64710235595703,1.429682970046997,0.05919228494167328,0.7271180775544963,2.0138633251190186,361,0.42654343238227926,0.1774092615769712,0.8763037129745515,0.0
275,2.4900176525115967,0.0791550949215889,0.8430671691894531,2.2545244693756104,55.69719696044922,1.4251158237457275,0.05932311341166496,0.7043411232756605,2.0272443294525146,373,0.3800460524482636,0.2034835210680017,0.9806007509386734,0.0
300,2.749009132385254,0.07895272225141525,0.8468400239944458,2.2518746852874756,56.79948806762695,1.4192111492156982,0.05943373963236809,0.6927567402749739,2.0267982482910156,375,0.33861733886002493,0.2295577805590321,1.084897788902795,0.0
