it,loss,wl_sur,d_sur,c_sur,ov_sur,proxy,exact_wl,exact_den,exact_cong,overlaps,gamma,w_d,w_c,w_ov
350,2.1601428985595703,0.07113248854875565,0.7425385117530823,1.3607573509216309,0.11707864701747894,0.974595308303833,0.05762813612818718,0.7050926191899132,1.128841757774353,14,0.18631127134896888,0.28170629954109305,1.2934918648310387,0.6521702263330511
375,2.242553472518921,0.07109591364860535,0.7324424982070923,1.3576749563217163,0.0,0.9764748215675354,0.057829052209854126,0.7021336973891371,1.135157823562622,0,0.16600153191277828,0.3077805590321235,1.3977889027951607,1.1884944256201009
400,2.399622678756714,0.07109606266021729,0.7265801429748535,1.3552831411361694,0.00011584900494199246,0.9754197597503662,0.05804959312081337,0.6998983409620911,1.1348419189453125,0,0.14790575147638083,0.333854818523154,1.5,1.7248186249071504
425,2.420840263366699,0.07107686996459961,0.7211501598358154,1.3532580137252808,0.001381182810291648,0.9701157212257385,0.05822194367647171,0.6961363738112876,1.1276512145996094,2,0.1317825869901444,0.35992907801418444,1.5,2.261142824194199
450,2.436676263809204,0.07099641114473343,0.7158288955688477,1.3522218465805054,0.0,0.9752752780914307,0.05827934667468071,0.6935908249617215,1.140401005744934,0,0.11741700414258917,0.38600333750521487,1.5,2.7974670234812478
475,2.4576332569122314,0.07093126326799393,0.7125136256217957,1.35218346118927,0.0,0.9682599306106567,0.05834213271737099,0.6915483444539801,1.1282871961593628,0,0.10461740945222048,0.41207759699624535,1.5,3.333791222768298
500,2.478114128112793,0.07088622450828552,0.7087646722793579,1.3521175384521484,0.0,0.967333197593689,0.05840785428881645,0.6882207079907139,1.1296300888061523,0,0.0932130949892264,0.4381518564872758,1.5,3.870115422055347
525,2.4985620975494385,0.07083828002214432,0.706172525882721,1.3518773317337036,0.0,0.9687453508377075,0.05845131352543831,0.6859938246542523,1.134594202041626,0,0.08305196164734635,0.4642261159783062,1.5,4.406439621342396
550,2.519892692565918,0.0707932859659195,0.7042543292045593,1.3521947860717773,0.0,0.9740608334541321,0.05847713351249695,0.6845246074109774,1.146642804145813,0,0.0739984906012349,0.49030037546933675,1.5,4.942763820629446
575,2.529233932495117,0.0707264170050621,0.7030441164970398,1.3521313667297363,0.0,0.9700356125831604,0.058472029864788055,0.6835338988264342,1.139593243598938,0,0.06593193589468951,0.5,1.5,5.479088019916495
600,2.531768560409546,0.07066849619150162,0.7023344039916992,1.351941466331482,0.0,0.9661848545074463,0.058468159288167953,0.6827190780104598,1.1327142715454102,0,0.058744714054328344,0.5,1.5,6.015412219203544
625,2.535137414932251,0.07061969488859177,0.7017930150032043,1.3522419929504395,0.0,0.9670185446739197,0.05846357345581055,0.6820014928866267,1.135108470916748,0,0.052340969251029656,0.5,1.5,6.5517364184905915
650,2.5366973876953125,0.07057800143957138,0.7015131711959839,1.3522828817367554,0.0,0.9719505310058594,0.0584571547806263,0.6816258113118288,1.1453609466552734,0,0.04663529487272017,0.5,1.5,7.088060617777643
675,2.5366134643554688,0.0705428421497345,0.7011978626251221,1.3525959253311157,0.0,0.9705209136009216,0.05845538526773453,0.6814548527614342,1.1426762342453003,0,0.041551594458155296,0.5,1.5,7.624384817064692
700,2.536348342895508,0.07051440328359604,0.7008830308914185,1.3527350425720215,0.0,0.9675329923629761,0.05845329537987709,0.6809954516052482,1.1371639966964722,0,0.03702206679998839,0.5,1.5,8.16070901635174
725,2.536078691482544,0.07048984616994858,0.700649619102478,1.3528075218200684,0.0,0.9671139717102051,0.058451827615499496,0.680739405929482,1.1365848779678345,0,0.032986301681469855,0.5,1.5,8.69703321563879
750,2.535367965698242,0.07046877592802048,0.7003455758094788,1.352603793144226,0.0,0.9676188230514526,0.05845028907060623,0.6804222873505327,1.137914776802063,0,0.029390474186635172,0.5,1.5,9.23335741492584
775,2.535612106323242,0.07045157253742218,0.7000665664672852,1.3529951572418213,0.0,0.9686006307601929,0.05844991281628609,0.6802075303502061,1.1400938034057617,0,0.026186626838513104,0.5,1.5,9.769681614212889
799,2.5353095531463623,0.07043713331222534,0.6998518705368042,1.352860450744629,1.8092359823640436e-05,0.9674583673477173,0.05845068022608757,0.6799732434152621,1.1380422115325928,0,0.023440000000000003,0.5,1.5,10.284552845528456
