it,loss,wl_sur,d_sur,c_sur,ov_sur,proxy,exact_wl,exact_den,exact_cong,overlaps,gamma,w_d,w_c,w_ov
375,1.1050970554351807,0.07352595776319504,0.8549332022666931,0.534828245639801,0.005195428617298603,0.9563533067703247,0.06445759534835815,0.750248116047224,1.033543348312378,3,0.08158437063290125,0.3077805590321235,1.3977889027951607,1.1556111806424694
400,1.1731665134429932,0.07372967898845673,0.8414194583892822,0.5341673493385315,0.0005929438048042357,0.9607862234115601,0.0648009404540062,0.7370215826969934,1.0549489259719849,1,0.07269088127166837,0.333854818523154,1.5,1.677096370463079
425,1.1890631914138794,0.07380308955907822,0.8261611461639404,0.5332310199737549,0.00021579131134785712,0.9521251916885376,0.06497141718864441,0.7282954374853984,1.046012043952942,0,0.06476686869140201,0.35992907801418444,1.5,2.1985815602836873
450,1.2101460695266724,0.07385367155075073,0.8144592642784119,0.5328156352043152,0.001400723122060299,0.9514898061752319,0.06511209160089493,0.7222827960484771,1.0504727363586426,0,0.057706650500112075,0.38600333750521487,1.5,2.720066750104296
475,1.2247602939605713,0.07385184615850449,0.8058111667633057,0.5325218439102173,0.0,0.951055645942688,0.06519891321659088,0.7157510674120806,1.0559624433517456,0,0.05141606471371927,0.41207759699624535,1.5,3.2415519399249066
500,1.2431124448776245,0.07379409670829773,0.8003209829330444,0.5316489338874817,1.909764250740409e-06,0.942636251449585,0.0652199536561966,0.7105970645203642,1.0442355871200562,0,0.04581121391961979,0.4381518564872758,1.5,3.7630371297455145
525,1.2625657320022583,0.07378143817186356,0.7950925827026367,0.5315887928009033,0.0,0.9418587684631348,0.06527446955442429,0.7068044223470654,1.046364188194275,0,0.04081734633862755,0.4642261159783062,1.5,4.284522319566124
550,1.2823765277862549,0.07376448065042496,0.7899479866027832,0.5315292477607727,0.0001142997934948653,0.9460841417312622,0.06531171500682831,0.7029222561116043,1.0586225986480713,0,0.03636785886204035,0.49030037546933675,1.5,4.806007509386734
575,1.2888307571411133,0.07376543432474136,0.7850452661514282,0.5319002270698547,9.635245078243315e-06,0.9396623373031616,0.06536413729190826,0.6983702261862577,1.0502262115478516,0,0.03240340876735594,0.5,1.5,5.327492699207343
600,1.2885743379592896,0.07375878840684891,0.7821779847145081,0.5319493412971497,0.0,0.9432336688041687,0.06540250778198242,0.6958642187096649,1.0597981214523315,0,0.02887112226560847,0.5,1.5,5.848977889027951
625,1.2883720397949219,0.07374671846628189,0.7798957228660583,0.5318217873573303,0.0,0.9415387511253357,0.06542135775089264,0.6937604739106085,1.0584743022918701,0,0.02572388932473812,0.5,1.5,6.37046307884856
650,1.2900135517120361,0.07373639196157455,0.7784815430641174,0.5320419669151306,0.00020038963702972978,0.9382327198982239,0.06543748080730438,0.692586927362273,1.0530035495758057,0,0.022919735364067242,0.5,1.5,6.89194826866917
675,1.2877788543701172,0.07372894138097763,0.7775514721870422,0.5318024158477783,0.0,0.941994309425354,0.06545571237802505,0.6919361332686337,1.0611411333084106,0,0.020421261440185533,0.5,1.5,7.413433458489779
700,1.2874177694320679,0.07372947782278061,0.7766563892364502,0.531875491142273,0.0,0.9395948648452759,0.06547331064939499,0.6913937664055237,1.0568492412567139,0,0.018195145458014768,0.5,1.5,7.934918648310387
725,1.2871674299240112,0.07373418658971786,0.7757411599159241,0.5320113897323608,0.0,0.9392476081848145,0.0654941126704216,0.6907567604884968,1.0567501783370972,0,0.016211697754715558,0.5,1.5,8.456403838130997
750,1.2867441177368164,0.07374151051044464,0.7750695943832397,0.5319469571113586,0.0,0.9382767677307129,0.06551342457532883,0.6899613918637924,1.0555652379989624,0,0.014444465129267796,0.5,1.5,8.977889027951607
775,1.2860733270645142,0.0737481638789177,0.7743290662765503,0.5317386388778687,0.0,0.9371323585510254,0.06552912294864655,0.6889403607050726,1.054266095161438,0,0.012869878036675378,0.5,1.5,9.499374217772214
799,1.2854182720184326,0.07376115769147873,0.7733772397041321,0.5316036939620972,0.0,0.9372974634170532,0.06554906815290451,0.6878055981251063,1.055691123008728,0,0.011519999999999999,0.5,1.5,10.0
